"x" "y"
"693" -4241322.62400329 -1129317.80775242
"694" -4131322.62400329 -1129317.80775242
"695" -4021322.62400329 -1129317.80775242
"696" -3911322.62400329 -1129317.80775242
"697" -3801322.62400329 -1129317.80775242
"698" -3691322.62400329 -1129317.80775242
"699" -3581322.62400329 -1129317.80775242
"700" -3471322.62400329 -1129317.80775242
"701" -7761322.62400329 -1239317.80775242
"702" -7651322.62400329 -1239317.80775242
"703" -7541322.62400329 -1239317.80775242
"704" -7431322.62400329 -1239317.80775242
"705" -7321322.62400329 -1239317.80775242
"706" -7211322.62400329 -1239317.80775242
"707" -7101322.62400329 -1239317.80775242
"708" -6991322.62400329 -1239317.80775242
"709" -6881322.62400329 -1239317.80775242
"710" -6771322.62400329 -1239317.80775242
"711" -6661322.62400329 -1239317.80775242
"712" -6551322.62400329 -1239317.80775242
"713" -6441322.62400329 -1239317.80775242
"714" -6331322.62400329 -1239317.80775242
"715" -6221322.62400329 -1239317.80775242
"716" -6111322.62400329 -1239317.80775242
"717" -6001322.62400329 -1239317.80775242
"718" -5891322.62400329 -1239317.80775242
"719" -5781322.62400329 -1239317.80775242
"720" -5671322.62400329 -1239317.80775242
"721" -5561322.62400329 -1239317.80775242
"722" -5451322.62400329 -1239317.80775242
"723" -5341322.62400329 -1239317.80775242
"724" -5231322.62400329 -1239317.80775242
"725" -5121322.62400329 -1239317.80775242
"726" -5011322.62400329 -1239317.80775242
"727" -4901322.62400329 -1239317.80775242
"728" -4791322.62400329 -1239317.80775242
"729" -4681322.62400329 -1239317.80775242
"730" -4571322.62400329 -1239317.80775242
"731" -4461322.62400329 -1239317.80775242
"732" -4351322.62400329 -1239317.80775242
"733" -4241322.62400329 -1239317.80775242
"734" -4131322.62400329 -1239317.80775242
"735" -4021322.62400329 -1239317.80775242
"736" -3911322.62400329 -1239317.80775242
"737" -3801322.62400329 -1239317.80775242
"738" -3691322.62400329 -1239317.80775242
"739" -3581322.62400329 -1239317.80775242
"740" -7651322.62400329 -1349317.80775242
"741" -7541322.62400329 -1349317.80775242
"742" -7431322.62400329 -1349317.80775242
"743" -7321322.62400329 -1349317.80775242
"744" -7211322.62400329 -1349317.80775242
"745" -7101322.62400329 -1349317.80775242
"746" -6991322.62400329 -1349317.80775242
"747" -6881322.62400329 -1349317.80775242
"748" -6771322.62400329 -1349317.80775242
"749" -6661322.62400329 -1349317.80775242
"750" -6551322.62400329 -1349317.80775242
"751" -6441322.62400329 -1349317.80775242
"752" -6331322.62400329 -1349317.80775242
"753" -6221322.62400329 -1349317.80775242
"754" -6111322.62400329 -1349317.80775242
"755" -6001322.62400329 -1349317.80775242
"756" -5891322.62400329 -1349317.80775242
"757" -5781322.62400329 -1349317.80775242
"758" -5671322.62400329 -1349317.80775242
"759" -5561322.62400329 -1349317.80775242
"760" -5451322.62400329 -1349317.80775242
"761" -5341322.62400329 -1349317.80775242
"762" -5231322.62400329 -1349317.80775242
"763" -5121322.62400329 -1349317.80775242
"764" -5011322.62400329 -1349317.80775242
"765" -4901322.62400329 -1349317.80775242
"766" -4791322.62400329 -1349317.80775242
"767" -4681322.62400329 -1349317.80775242
"768" -4571322.62400329 -1349317.80775242
"769" -4461322.62400329 -1349317.80775242
"770" -4351322.62400329 -1349317.80775242
"771" -4241322.62400329 -1349317.80775242
"772" -4131322.62400329 -1349317.80775242
"773" -4021322.62400329 -1349317.80775242
"774" -3911322.62400329 -1349317.80775242
"775" -3801322.62400329 -1349317.80775242
"776" -3691322.62400329 -1349317.80775242
"777" -7651322.62400329 -1459317.80775242
"778" -7541322.62400329 -1459317.80775242
"779" -7431322.62400329 -1459317.80775242
"780" -7321322.62400329 -1459317.80775242
"781" -7211322.62400329 -1459317.80775242
"782" -7101322.62400329 -1459317.80775242
"783" -6991322.62400329 -1459317.80775242
"784" -6881322.62400329 -1459317.80775242
"785" -6771322.62400329 -1459317.80775242
"786" -6661322.62400329 -1459317.80775242
"787" -6551322.62400329 -1459317.80775242
"788" -6441322.62400329 -1459317.80775242
"789" -6331322.62400329 -1459317.80775242
"790" -6221322.62400329 -1459317.80775242
"791" -6111322.62400329 -1459317.80775242
"792" -6001322.62400329 -1459317.80775242
"793" -5891322.62400329 -1459317.80775242
"794" -5781322.62400329 -1459317.80775242
"795" -5671322.62400329 -1459317.80775242
"796" -5561322.62400329 -1459317.80775242
"797" -5451322.62400329 -1459317.80775242
"798" -5341322.62400329 -1459317.80775242
"799" -5231322.62400329 -1459317.80775242
"800" -5121322.62400329 -1459317.80775242
"801" -5011322.62400329 -1459317.80775242
"802" -4901322.62400329 -1459317.80775242
"803" -4791322.62400329 -1459317.80775242
"804" -4681322.62400329 -1459317.80775242
"805" -4571322.62400329 -1459317.80775242
"806" -4461322.62400329 -1459317.80775242
"807" -4351322.62400329 -1459317.80775242
"808" -4241322.62400329 -1459317.80775242
"809" -4131322.62400329 -1459317.80775242
"810" -4021322.62400329 -1459317.80775242
"811" -3911322.62400329 -1459317.80775242
"812" -3801322.62400329 -1459317.80775242
"813" -3691322.62400329 -1459317.80775242
"814" -7541322.62400329 -1569317.80775242
"815" -7431322.62400329 -1569317.80775242
"816" -7321322.62400329 -1569317.80775242
"817" -7211322.62400329 -1569317.80775242
"818" -7101322.62400329 -1569317.80775242
"819" -6991322.62400329 -1569317.80775242
"820" -6881322.62400329 -1569317.80775242
"821" -6771322.62400329 -1569317.80775242
"822" -6661322.62400329 -1569317.80775242
"823" -6551322.62400329 -1569317.80775242
"824" -6441322.62400329 -1569317.80775242
"825" -6331322.62400329 -1569317.80775242
"826" -6221322.62400329 -1569317.80775242
"827" -6111322.62400329 -1569317.80775242
"828" -6001322.62400329 -1569317.80775242
"829" -5891322.62400329 -1569317.80775242
"830" -5781322.62400329 -1569317.80775242
"831" -5671322.62400329 -1569317.80775242
"832" -5561322.62400329 -1569317.80775242
"833" -5451322.62400329 -1569317.80775242
"834" -5341322.62400329 -1569317.80775242
"835" -5231322.62400329 -1569317.80775242
"836" -5121322.62400329 -1569317.80775242
"837" -5011322.62400329 -1569317.80775242
"838" -4901322.62400329 -1569317.80775242
"839" -4791322.62400329 -1569317.80775242
"840" -4681322.62400329 -1569317.80775242
"841" -4571322.62400329 -1569317.80775242
"842" -4461322.62400329 -1569317.80775242
"843" -4351322.62400329 -1569317.80775242
"844" -4241322.62400329 -1569317.80775242
"845" -4131322.62400329 -1569317.80775242
"846" -4021322.62400329 -1569317.80775242
"847" -3911322.62400329 -1569317.80775242
"848" -3801322.62400329 -1569317.80775242
"849" -7541322.62400329 -1679317.80775242
"850" -7431322.62400329 -1679317.80775242
"851" -7321322.62400329 -1679317.80775242
"852" -7211322.62400329 -1679317.80775242
"853" -7101322.62400329 -1679317.80775242
"854" -6991322.62400329 -1679317.80775242
"855" -6881322.62400329 -1679317.80775242
"856" -6771322.62400329 -1679317.80775242
"857" -6661322.62400329 -1679317.80775242
"858" -6551322.62400329 -1679317.80775242
"859" -6441322.62400329 -1679317.80775242
"860" -6331322.62400329 -1679317.80775242
"861" -6221322.62400329 -1679317.80775242
"862" -6111322.62400329 -1679317.80775242
"863" -6001322.62400329 -1679317.80775242
"864" -5891322.62400329 -1679317.80775242
"865" -5781322.62400329 -1679317.80775242
"866" -5671322.62400329 -1679317.80775242
"867" -5561322.62400329 -1679317.80775242
"868" -5451322.62400329 -1679317.80775242
"869" -5341322.62400329 -1679317.80775242
"870" -5231322.62400329 -1679317.80775242
"871" -5121322.62400329 -1679317.80775242
"872" -5011322.62400329 -1679317.80775242
"873" -4901322.62400329 -1679317.80775242
"874" -4791322.62400329 -1679317.80775242
"875" -4681322.62400329 -1679317.80775242
"876" -4571322.62400329 -1679317.80775242
"877" -4461322.62400329 -1679317.80775242
"878" -4351322.62400329 -1679317.80775242
"879" -4241322.62400329 -1679317.80775242
"880" -4131322.62400329 -1679317.80775242
"881" -4021322.62400329 -1679317.80775242
"882" -3911322.62400329 -1679317.80775242
"883" -3801322.62400329 -1679317.80775242
"884" -7431322.62400329 -1789317.80775242
"885" -7321322.62400329 -1789317.80775242
"886" -7211322.62400329 -1789317.80775242
"887" -7101322.62400329 -1789317.80775242
"888" -6991322.62400329 -1789317.80775242
"889" -6881322.62400329 -1789317.80775242
"890" -6771322.62400329 -1789317.80775242
"891" -6661322.62400329 -1789317.80775242
"892" -6551322.62400329 -1789317.80775242
"893" -6441322.62400329 -1789317.80775242
"894" -6331322.62400329 -1789317.80775242
"895" -6221322.62400329 -1789317.80775242
"896" -6111322.62400329 -1789317.80775242
"897" -6001322.62400329 -1789317.80775242
"898" -5891322.62400329 -1789317.80775242
"899" -5781322.62400329 -1789317.80775242
"900" -5671322.62400329 -1789317.80775242
"901" -5561322.62400329 -1789317.80775242
"902" -5451322.62400329 -1789317.80775242
"903" -5341322.62400329 -1789317.80775242
"904" -5231322.62400329 -1789317.80775242
"905" -5121322.62400329 -1789317.80775242
"906" -5011322.62400329 -1789317.80775242
"907" -4901322.62400329 -1789317.80775242
"908" -4791322.62400329 -1789317.80775242
"909" -4681322.62400329 -1789317.80775242
"910" -4571322.62400329 -1789317.80775242
"911" -4461322.62400329 -1789317.80775242
"912" -4351322.62400329 -1789317.80775242
"913" -4241322.62400329 -1789317.80775242
"914" -4131322.62400329 -1789317.80775242
"915" -4021322.62400329 -1789317.80775242
"916" -3911322.62400329 -1789317.80775242
"917" -3801322.62400329 -1789317.80775242
"918" -7321322.62400329 -1899317.80775242
"919" -7211322.62400329 -1899317.80775242
"920" -7101322.62400329 -1899317.80775242
"921" -6991322.62400329 -1899317.80775242
"922" -6881322.62400329 -1899317.80775242
"923" -6771322.62400329 -1899317.80775242
"924" -6661322.62400329 -1899317.80775242
"925" -6551322.62400329 -1899317.80775242
"926" -6441322.62400329 -1899317.80775242
"927" -6331322.62400329 -1899317.80775242
"928" -6221322.62400329 -1899317.80775242
"929" -6111322.62400329 -1899317.80775242
"930" -6001322.62400329 -1899317.80775242
"931" -5891322.62400329 -1899317.80775242
"932" -5781322.62400329 -1899317.80775242
"933" -5671322.62400329 -1899317.80775242
"934" -5561322.62400329 -1899317.80775242
"935" -5451322.62400329 -1899317.80775242
"936" -5341322.62400329 -1899317.80775242
"937" -5231322.62400329 -1899317.80775242
"938" -5121322.62400329 -1899317.80775242
"939" -5011322.62400329 -1899317.80775242
"940" -4901322.62400329 -1899317.80775242
"941" -4791322.62400329 -1899317.80775242
"942" -4681322.62400329 -1899317.80775242
"943" -4571322.62400329 -1899317.80775242
"944" -4461322.62400329 -1899317.80775242
"945" -4351322.62400329 -1899317.80775242
"946" -4241322.62400329 -1899317.80775242
"947" -4131322.62400329 -1899317.80775242
"948" -4021322.62400329 -1899317.80775242
"949" -3911322.62400329 -1899317.80775242
"950" -3801322.62400329 -1899317.80775242
"951" -7211322.62400329 -2009317.80775242
"952" -7101322.62400329 -2009317.80775242
"953" -6991322.62400329 -2009317.80775242
"954" -6881322.62400329 -2009317.80775242
"955" -6771322.62400329 -2009317.80775242
"956" -6661322.62400329 -2009317.80775242
"957" -6551322.62400329 -2009317.80775242
"958" -6441322.62400329 -2009317.80775242
"959" -6331322.62400329 -2009317.80775242
"960" -6221322.62400329 -2009317.80775242
"961" -6111322.62400329 -2009317.80775242
"962" -6001322.62400329 -2009317.80775242
"963" -5891322.62400329 -2009317.80775242
"964" -5781322.62400329 -2009317.80775242
"965" -5671322.62400329 -2009317.80775242
"966" -5561322.62400329 -2009317.80775242
"967" -5451322.62400329 -2009317.80775242
"968" -5341322.62400329 -2009317.80775242
"969" -5231322.62400329 -2009317.80775242
"970" -5121322.62400329 -2009317.80775242
"971" -5011322.62400329 -2009317.80775242
"972" -4901322.62400329 -2009317.80775242
"973" -4791322.62400329 -2009317.80775242
"974" -4681322.62400329 -2009317.80775242
"975" -4571322.62400329 -2009317.80775242
"976" -4461322.62400329 -2009317.80775242
"977" -4351322.62400329 -2009317.80775242
"978" -4241322.62400329 -2009317.80775242
"979" -4131322.62400329 -2009317.80775242
"980" -4021322.62400329 -2009317.80775242
"981" -3911322.62400329 -2009317.80775242
"982" -3801322.62400329 -2009317.80775242
"983" -6991322.62400329 -2119317.80775242
"984" -6881322.62400329 -2119317.80775242
"985" -6771322.62400329 -2119317.80775242
"986" -6661322.62400329 -2119317.80775242
"987" -6551322.62400329 -2119317.80775242
"988" -6441322.62400329 -2119317.80775242
"989" -6331322.62400329 -2119317.80775242
"990" -6221322.62400329 -2119317.80775242
"991" -6111322.62400329 -2119317.80775242
"992" -6001322.62400329 -2119317.80775242
"993" -5891322.62400329 -2119317.80775242
"994" -5781322.62400329 -2119317.80775242
"995" -5671322.62400329 -2119317.80775242
"996" -5561322.62400329 -2119317.80775242
"997" -5451322.62400329 -2119317.80775242
"998" -5341322.62400329 -2119317.80775242
"999" -5231322.62400329 -2119317.80775242
"1000" -5121322.62400329 -2119317.80775242
"1001" -5011322.62400329 -2119317.80775242
"1002" -4901322.62400329 -2119317.80775242
"1003" -4791322.62400329 -2119317.80775242
"1004" -4681322.62400329 -2119317.80775242
"1005" -4571322.62400329 -2119317.80775242
"1006" -4461322.62400329 -2119317.80775242
"1007" -4351322.62400329 -2119317.80775242
"1008" -4241322.62400329 -2119317.80775242
"1009" -4131322.62400329 -2119317.80775242
"1010" -4021322.62400329 -2119317.80775242
"1011" -3911322.62400329 -2119317.80775242
"1012" -3801322.62400329 -2119317.80775242
"1013" -6881322.62400329 -2229317.80775242
"1014" -6771322.62400329 -2229317.80775242
"1015" -6661322.62400329 -2229317.80775242
"1016" -6551322.62400329 -2229317.80775242
"1017" -6441322.62400329 -2229317.80775242
"1018" -6331322.62400329 -2229317.80775242
"1019" -6221322.62400329 -2229317.80775242
"1020" -6111322.62400329 -2229317.80775242
"1021" -6001322.62400329 -2229317.80775242
"1022" -5891322.62400329 -2229317.80775242
"1023" -5781322.62400329 -2229317.80775242
"1024" -5671322.62400329 -2229317.80775242
"1025" -5561322.62400329 -2229317.80775242
"1026" -5451322.62400329 -2229317.80775242
"1027" -5341322.62400329 -2229317.80775242
"1028" -5231322.62400329 -2229317.80775242
"1029" -5121322.62400329 -2229317.80775242
"1030" -5011322.62400329 -2229317.80775242
"1031" -4901322.62400329 -2229317.80775242
"1032" -4791322.62400329 -2229317.80775242
"1033" -4681322.62400329 -2229317.80775242
"1034" -4571322.62400329 -2229317.80775242
"1035" -4461322.62400329 -2229317.80775242
"1036" -4351322.62400329 -2229317.80775242
"1037" -4241322.62400329 -2229317.80775242
"1038" -4131322.62400329 -2229317.80775242
"1039" -4021322.62400329 -2229317.80775242
"1040" -3911322.62400329 -2229317.80775242
"1041" -3801322.62400329 -2229317.80775242
"1042" -6771322.62400329 -2339317.80775242
"1043" -6661322.62400329 -2339317.80775242
"1044" -6551322.62400329 -2339317.80775242
"1045" -6441322.62400329 -2339317.80775242
"1046" -6331322.62400329 -2339317.80775242
"1047" -6221322.62400329 -2339317.80775242
"1048" -6111322.62400329 -2339317.80775242
"1049" -6001322.62400329 -2339317.80775242
"1050" -5891322.62400329 -2339317.80775242
"1051" -5781322.62400329 -2339317.80775242
"1052" -5671322.62400329 -2339317.80775242
"1053" -5561322.62400329 -2339317.80775242
"1054" -5451322.62400329 -2339317.80775242
"1055" -5341322.62400329 -2339317.80775242
"1056" -5231322.62400329 -2339317.80775242
"1057" -5121322.62400329 -2339317.80775242
"1058" -5011322.62400329 -2339317.80775242
"1059" -4901322.62400329 -2339317.80775242
"1060" -4791322.62400329 -2339317.80775242
"1061" -4681322.62400329 -2339317.80775242
"1062" -4571322.62400329 -2339317.80775242
"1063" -4461322.62400329 -2339317.80775242
"1064" -4351322.62400329 -2339317.80775242
"1065" -4241322.62400329 -2339317.80775242
"1066" -4131322.62400329 -2339317.80775242
"1067" -4021322.62400329 -2339317.80775242
"1068" -3911322.62400329 -2339317.80775242
"1069" -3801322.62400329 -2339317.80775242
"1070" -6771322.62400329 -2449317.80775242
"1071" -6661322.62400329 -2449317.80775242
"1072" -6551322.62400329 -2449317.80775242
"1073" -6441322.62400329 -2449317.80775242
"1074" -6331322.62400329 -2449317.80775242
"1075" -6221322.62400329 -2449317.80775242
"1076" -6111322.62400329 -2449317.80775242
"1077" -6001322.62400329 -2449317.80775242
"1078" -5891322.62400329 -2449317.80775242
"1079" -5781322.62400329 -2449317.80775242
"1080" -5671322.62400329 -2449317.80775242
"1081" -5561322.62400329 -2449317.80775242
"1082" -5451322.62400329 -2449317.80775242
"1083" -5341322.62400329 -2449317.80775242
"1084" -5231322.62400329 -2449317.80775242
"1085" -5121322.62400329 -2449317.80775242
"1086" -5011322.62400329 -2449317.80775242
"1087" -4901322.62400329 -2449317.80775242
"1088" -4791322.62400329 -2449317.80775242
"1089" -4681322.62400329 -2449317.80775242
"1090" -4571322.62400329 -2449317.80775242
"1091" -4461322.62400329 -2449317.80775242
"1092" -4351322.62400329 -2449317.80775242
"1093" -4241322.62400329 -2449317.80775242
"1094" -4131322.62400329 -2449317.80775242
"1095" -4021322.62400329 -2449317.80775242
"1096" -3911322.62400329 -2449317.80775242
"1097" -6771322.62400329 -2559317.80775242
"1098" -6661322.62400329 -2559317.80775242
"1099" -6551322.62400329 -2559317.80775242
"1100" -6441322.62400329 -2559317.80775242
"1101" -6331322.62400329 -2559317.80775242
"1102" -6221322.62400329 -2559317.80775242
"1103" -6111322.62400329 -2559317.80775242
"1104" -6001322.62400329 -2559317.80775242
"1105" -5891322.62400329 -2559317.80775242
"1106" -5781322.62400329 -2559317.80775242
"1107" -5671322.62400329 -2559317.80775242
"1108" -5561322.62400329 -2559317.80775242
"1109" -5451322.62400329 -2559317.80775242
"1110" -5341322.62400329 -2559317.80775242
"1111" -5231322.62400329 -2559317.80775242
"1112" -5121322.62400329 -2559317.80775242
"1113" -5011322.62400329 -2559317.80775242
"1114" -4901322.62400329 -2559317.80775242
"1115" -4791322.62400329 -2559317.80775242
"1116" -4681322.62400329 -2559317.80775242
"1117" -4571322.62400329 -2559317.80775242
"1118" -4461322.62400329 -2559317.80775242
"1119" -4351322.62400329 -2559317.80775242
"1120" -4241322.62400329 -2559317.80775242
"1121" -4131322.62400329 -2559317.80775242
"1122" -4021322.62400329 -2559317.80775242
"1123" -3911322.62400329 -2559317.80775242
"1124" -6771322.62400329 -2669317.80775242
"1125" -6661322.62400329 -2669317.80775242
"1126" -6551322.62400329 -2669317.80775242
"1127" -6441322.62400329 -2669317.80775242
"1128" -6331322.62400329 -2669317.80775242
"1129" -6221322.62400329 -2669317.80775242
"1130" -6111322.62400329 -2669317.80775242
"1131" -6001322.62400329 -2669317.80775242
"1132" -5891322.62400329 -2669317.80775242
"1133" -5781322.62400329 -2669317.80775242
"1134" -5671322.62400329 -2669317.80775242
"1135" -5561322.62400329 -2669317.80775242
"1136" -5451322.62400329 -2669317.80775242
"1137" -5341322.62400329 -2669317.80775242
"1138" -5231322.62400329 -2669317.80775242
"1139" -5121322.62400329 -2669317.80775242
"1140" -5011322.62400329 -2669317.80775242
"1141" -4901322.62400329 -2669317.80775242
"1142" -4791322.62400329 -2669317.80775242
"1143" -4681322.62400329 -2669317.80775242
"1144" -4571322.62400329 -2669317.80775242
"1145" -4461322.62400329 -2669317.80775242
"1146" -4351322.62400329 -2669317.80775242
"1147" -4241322.62400329 -2669317.80775242
"1148" -4131322.62400329 -2669317.80775242
"1149" -4021322.62400329 -2669317.80775242
"1150" -3911322.62400329 -2669317.80775242
"1151" -6661322.62400329 -2779317.80775242
"1152" -6551322.62400329 -2779317.80775242
"1153" -6441322.62400329 -2779317.80775242
"1154" -6331322.62400329 -2779317.80775242
"1155" -6221322.62400329 -2779317.80775242
"1156" -6111322.62400329 -2779317.80775242
"1157" -6001322.62400329 -2779317.80775242
"1158" -5891322.62400329 -2779317.80775242
"1159" -5781322.62400329 -2779317.80775242
"1160" -5671322.62400329 -2779317.80775242
"1161" -5561322.62400329 -2779317.80775242
"1162" -5451322.62400329 -2779317.80775242
"1163" -5341322.62400329 -2779317.80775242
"1164" -5231322.62400329 -2779317.80775242
"1165" -5121322.62400329 -2779317.80775242
"1166" -5011322.62400329 -2779317.80775242
"1167" -4901322.62400329 -2779317.80775242
"1168" -4791322.62400329 -2779317.80775242
"1169" -4681322.62400329 -2779317.80775242
"1170" -4571322.62400329 -2779317.80775242
"1171" -4461322.62400329 -2779317.80775242
"1172" -4351322.62400329 -2779317.80775242
"1173" -4241322.62400329 -2779317.80775242
"1174" -4131322.62400329 -2779317.80775242
"1175" -4021322.62400329 -2779317.80775242
"1176" -6661322.62400329 -2889317.80775242
"1177" -6551322.62400329 -2889317.80775242
"1178" -6441322.62400329 -2889317.80775242
"1179" -6331322.62400329 -2889317.80775242
"1180" -6221322.62400329 -2889317.80775242
"1181" -6111322.62400329 -2889317.80775242
"1182" -6001322.62400329 -2889317.80775242
"1183" -5891322.62400329 -2889317.80775242
"1184" -5781322.62400329 -2889317.80775242
"1185" -5671322.62400329 -2889317.80775242
"1186" -5561322.62400329 -2889317.80775242
"1187" -5451322.62400329 -2889317.80775242
"1188" -5341322.62400329 -2889317.80775242
"1189" -5231322.62400329 -2889317.80775242
"1190" -5121322.62400329 -2889317.80775242
"1191" -5011322.62400329 -2889317.80775242
"1192" -4901322.62400329 -2889317.80775242
"1193" -4791322.62400329 -2889317.80775242
"1194" -4681322.62400329 -2889317.80775242
"1195" -4571322.62400329 -2889317.80775242
"1196" -4461322.62400329 -2889317.80775242
"1197" -4351322.62400329 -2889317.80775242
"1198" -4241322.62400329 -2889317.80775242
"1199" -4131322.62400329 -2889317.80775242
"1200" -6661322.62400329 -2999317.80775242
"1201" -6551322.62400329 -2999317.80775242
"1202" -6441322.62400329 -2999317.80775242
"1203" -6331322.62400329 -2999317.80775242
"1204" -6221322.62400329 -2999317.80775242
"1205" -6111322.62400329 -2999317.80775242
"1206" -6001322.62400329 -2999317.80775242
"1207" -5891322.62400329 -2999317.80775242
"1208" -5781322.62400329 -2999317.80775242
"1209" -5671322.62400329 -2999317.80775242
"1210" -5561322.62400329 -2999317.80775242
"1211" -5451322.62400329 -2999317.80775242
"1212" -5341322.62400329 -2999317.80775242
"1213" -5231322.62400329 -2999317.80775242
"1214" -5121322.62400329 -2999317.80775242
"1215" -5011322.62400329 -2999317.80775242
"1216" -4901322.62400329 -2999317.80775242
"1217" -4791322.62400329 -2999317.80775242
"1218" -4681322.62400329 -2999317.80775242
"1219" -4571322.62400329 -2999317.80775242
"1220" -4461322.62400329 -2999317.80775242
"1221" -6661322.62400329 -3109317.80775242
"1222" -6551322.62400329 -3109317.80775242
"1223" -6441322.62400329 -3109317.80775242
"1224" -6331322.62400329 -3109317.80775242
"1225" -6221322.62400329 -3109317.80775242
"1226" -6111322.62400329 -3109317.80775242
"1227" -6001322.62400329 -3109317.80775242
"1228" -5891322.62400329 -3109317.80775242
"1229" -5781322.62400329 -3109317.80775242
"1230" -5671322.62400329 -3109317.80775242
"1231" -5561322.62400329 -3109317.80775242
"1232" -5451322.62400329 -3109317.80775242
"1233" -5341322.62400329 -3109317.80775242
"1234" -5231322.62400329 -3109317.80775242
"1235" -5121322.62400329 -3109317.80775242
"1236" -5011322.62400329 -3109317.80775242
"1237" -4901322.62400329 -3109317.80775242
"1238" -4791322.62400329 -3109317.80775242
"1239" -4681322.62400329 -3109317.80775242
"1240" -4571322.62400329 -3109317.80775242
"1241" -6551322.62400329 -3219317.80775242
"1242" -6441322.62400329 -3219317.80775242
"1243" -6331322.62400329 -3219317.80775242
"1244" -6221322.62400329 -3219317.80775242
"1245" -6111322.62400329 -3219317.80775242
"1246" -6001322.62400329 -3219317.80775242
"1247" -5891322.62400329 -3219317.80775242
"1248" -5781322.62400329 -3219317.80775242
"1249" -5671322.62400329 -3219317.80775242
"1250" -5561322.62400329 -3219317.80775242
"1251" -5451322.62400329 -3219317.80775242
"1252" -5341322.62400329 -3219317.80775242
"1253" -5231322.62400329 -3219317.80775242
"1254" -5121322.62400329 -3219317.80775242
"1255" -5011322.62400329 -3219317.80775242
"1256" -4901322.62400329 -3219317.80775242
"1257" -4791322.62400329 -3219317.80775242
"1258" -4681322.62400329 -3219317.80775242
"1259" -4571322.62400329 -3219317.80775242
"1260" -6551322.62400329 -3329317.80775242
"1261" -6441322.62400329 -3329317.80775242
"1262" -6331322.62400329 -3329317.80775242
"1263" -6221322.62400329 -3329317.80775242
"1264" -6111322.62400329 -3329317.80775242
"1265" -6001322.62400329 -3329317.80775242
"1266" -5891322.62400329 -3329317.80775242
"1267" -5781322.62400329 -3329317.80775242
"1268" -5671322.62400329 -3329317.80775242
"1269" -5561322.62400329 -3329317.80775242
"1270" -5451322.62400329 -3329317.80775242
"1271" -5341322.62400329 -3329317.80775242
"1272" -5231322.62400329 -3329317.80775242
"1273" -5121322.62400329 -3329317.80775242
"1274" -5011322.62400329 -3329317.80775242
"1275" -4901322.62400329 -3329317.80775242
"1276" -4791322.62400329 -3329317.80775242
"1277" -4681322.62400329 -3329317.80775242
"1278" -4571322.62400329 -3329317.80775242
"1279" -6551322.62400329 -3439317.80775242
"1280" -6441322.62400329 -3439317.80775242
"1281" -6331322.62400329 -3439317.80775242
"1282" -6221322.62400329 -3439317.80775242
"1283" -6111322.62400329 -3439317.80775242
"1284" -6001322.62400329 -3439317.80775242
"1285" -5891322.62400329 -3439317.80775242
"1286" -5781322.62400329 -3439317.80775242
"1287" -5671322.62400329 -3439317.80775242
"1288" -5561322.62400329 -3439317.80775242
"1289" -5451322.62400329 -3439317.80775242
"1290" -5341322.62400329 -3439317.80775242
"1291" -5231322.62400329 -3439317.80775242
"1292" -5121322.62400329 -3439317.80775242
"1293" -5011322.62400329 -3439317.80775242
"1294" -4901322.62400329 -3439317.80775242
"1295" -4791322.62400329 -3439317.80775242
"1296" -4681322.62400329 -3439317.80775242
"1297" -4571322.62400329 -3439317.80775242
"1298" -6551322.62400329 -3549317.80775242
"1299" -6441322.62400329 -3549317.80775242
"1300" -6331322.62400329 -3549317.80775242
"1301" -6221322.62400329 -3549317.80775242
"1302" -6111322.62400329 -3549317.80775242
"1303" -6001322.62400329 -3549317.80775242
"1304" -5891322.62400329 -3549317.80775242
"1305" -5781322.62400329 -3549317.80775242
"1306" -5671322.62400329 -3549317.80775242
"1307" -5561322.62400329 -3549317.80775242
"1308" -5451322.62400329 -3549317.80775242
"1309" -5341322.62400329 -3549317.80775242
"1310" -5231322.62400329 -3549317.80775242
"1311" -5121322.62400329 -3549317.80775242
"1312" -5011322.62400329 -3549317.80775242
"1313" -4901322.62400329 -3549317.80775242
"1314" -4791322.62400329 -3549317.80775242
"1315" -4681322.62400329 -3549317.80775242
"1316" -4571322.62400329 -3549317.80775242
"1317" -6551322.62400329 -3659317.80775242
"1318" -6441322.62400329 -3659317.80775242
"1319" -6331322.62400329 -3659317.80775242
"1320" -6221322.62400329 -3659317.80775242
"1321" -6111322.62400329 -3659317.80775242
"1322" -6001322.62400329 -3659317.80775242
"1323" -5891322.62400329 -3659317.80775242
"1324" -5781322.62400329 -3659317.80775242
"1325" -5671322.62400329 -3659317.80775242
"1326" -5561322.62400329 -3659317.80775242
"1327" -5451322.62400329 -3659317.80775242
"1328" -5341322.62400329 -3659317.80775242
"1329" -5231322.62400329 -3659317.80775242
"1330" -5121322.62400329 -3659317.80775242
"1331" -5011322.62400329 -3659317.80775242
"1332" -4901322.62400329 -3659317.80775242
"1333" -4791322.62400329 -3659317.80775242
"1334" -4681322.62400329 -3659317.80775242
"1335" -4571322.62400329 -3659317.80775242
"1336" -6551322.62400329 -3769317.80775242
"1337" -6441322.62400329 -3769317.80775242
"1338" -6331322.62400329 -3769317.80775242
"1339" -6221322.62400329 -3769317.80775242
"1340" -6111322.62400329 -3769317.80775242
"1341" -6001322.62400329 -3769317.80775242
"1342" -5891322.62400329 -3769317.80775242
